Date,Product,Demand,Inventory,Price,Promotion,Festival,Temperature,Month,Weekday,Season
2024-03-31,Chia Seeds,111,882,355,0,0,33,3,Sunday,Summer
2024-04-01,Chia Seeds,101,781,347,0,0,30,4,Monday,Summer
2024-04-02,Chia Seeds,94,687,338,0,0,29,4,Tuesday,Summer
2024-04-03,Chia Seeds,96,591,392,0,0,25,4,Wednesday,Summer
2024-04-04,Chia Seeds,97,494,389,0,0,22,4,Thursday,Summer
2024-04-05,Chia Seeds,102,392,402,0,0,30,4,Friday,Summer
2024-04-06,Chia Seeds,112,280,356,0,0,22,4,Saturday,Summer
2024-04-07,Chia Seeds,113,167,415,0,0,20,4,Sunday,Summer
2024-04-08,Chia Seeds,113,605,335,1,0,25,4,Monday,Summer
2024-04-09,Chia Seeds,94,511,361,0,0,31,4,Tuesday,Summer
2024-04-10,Chia Seeds,98,413,355,0,0,34,4,Wednesday,Summer
2024-04-11,Chia Seeds,89,324,265,0,0,34,4,Thursday,Summer
2024-04-12,Chia Seeds,99,225,385,0,0,23,4,Friday,Summer
2024-04-13,Chia Seeds,109,947,339,0,0,29,4,Saturday,Summer
2024-04-14,Chia Seeds,113,834,419,0,0,33,4,Sunday,Summer
2024-04-15,Chia Seeds,99,735,395,0,0,32,4,Monday,Summer
2024-04-16,Chia Seeds,104,631,365,0,0,20,4,Tuesday,Summer
2024-04-17,Chia Seeds,97,534,311,0,0,22,4,Wednesday,Summer
2024-04-18,Chia Seeds,121,413,335,1,0,28,4,Thursday,Summer
2024-04-19,Chia Seeds,97,316,341,0,0,23,4,Friday,Summer
2024-04-20,Chia Seeds,113,203,295,0,0,25,4,Saturday,Summer
2024-04-21,Chia Seeds,106,970,411,0,0,28,4,Sunday,Summer
2024-04-22,Chia Seeds,91,879,371,0,0,34,4,Monday,Summer
2024-04-23,Chia Seeds,98,781,384,0,0,20,4,Tuesday,Summer
2024-04-24,Chia Seeds,89,692,362,0,0,29,4,Wednesday,Summer
2024-04-25,Chia Seeds,95,597,387,0,0,20,4,Thursday,Summer
2024-04-26,Chia Seeds,101,496,409,1,0,27,4,Friday,Summer
2024-04-27,Chia Seeds,107,389,350,0,0,34,4,Saturday,Summer
2024-04-28,Chia Seeds,111,278,268,0,0,20,4,Sunday,Summer
2024-04-29,Chia Seeds,89,189,296,0,0,23,4,Monday,Summer
2024-04-30,Chia Seeds,89,968,288,0,0,34,4,Tuesday,Summer
2024-05-01,Chia Seeds,100,868,359,0,0,18,5,Wednesday,Summer
2024-05-02,Chia Seeds,93,775,365,0,0,24,5,Thursday,Summer
2024-05-03,Chia Seeds,91,684,371,0,0,28,5,Friday,Summer
2024-05-04,Chia Seeds,107,577,390,0,0,36,5,Saturday,Summer
2024-05-05,Chia Seeds,122,455,324,1,0,30,5,Sunday,Summer
2024-05-06,Chia Seeds,99,356,324,0,0,19,5,Monday,Summer
2024-05-07,Chia Seeds,92,264,326,0,0,22,5,Tuesday,Summer
2024-05-08,Chia Seeds,116,724,351,1,0,25,5,Wednesday,Summer
2024-05-09,Chia Seeds,117,607,310,1,0,24,5,Thursday,Summer
2024-05-10,Chia Seeds,114,493,406,1,0,28,5,Friday,Summer
2024-05-11,Chia Seeds,111,382,319,0,0,34,5,Saturday,Summer
2024-05-12,Chia Seeds,138,244,402,1,0,18,5,Sunday,Summer
2024-05-13,Chia Seeds,92,152,267,0,0,27,5,Monday,Summer
2024-05-14,Chia Seeds,85,906,326,0,0,22,5,Tuesday,Summer
2024-05-15,Chia Seeds,88,818,280,0,0,34,5,Wednesday,Summer
2024-05-16,Chia Seeds,92,726,403,0,0,34,5,Thursday,Summer
2024-05-17,Chia Seeds,94,632,335,0,0,22,5,Friday,Summer
2024-05-18,Chia Seeds,103,529,367,0,0,22,5,Saturday,Summer
2024-05-19,Chia Seeds,111,418,410,0,0,31,5,Sunday,Summer
2024-05-20,Chia Seeds,89,329,295,0,0,33,5,Monday,Summer
2024-05-21,Chia Seeds,114,215,337,1,0,20,5,Tuesday,Summer
2024-05-22,Chia Seeds,103,761,373,1,0,27,5,Wednesday,Summer
2024-05-23,Chia Seeds,89,672,326,0,0,31,5,Thursday,Summer
2024-05-24,Chia Seeds,87,585,343,0,0,20,5,Friday,Summer
2024-05-25,Chia Seeds,105,480,336,0,0,37,5,Saturday,Summer
2024-05-26,Chia Seeds,119,361,356,0,0,23,5,Sunday,Summer
2024-05-27,Chia Seeds,120,241,404,1,0,30,5,Monday,Summer
2024-05-28,Chia Seeds,90,151,271,0,0,26,5,Tuesday,Summer
2024-05-29,Chia Seeds,101,907,300,0,0,33,5,Wednesday,Summer
2024-05-30,Chia Seeds,92,815,355,0,0,18,5,Thursday,Summer
2024-05-31,Chia Seeds,114,701,260,1,0,29,5,Friday,Summer
2024-06-01,Chia Seeds,98,603,388,0,0,21,6,Saturday,Monsoon
2024-06-02,Chia Seeds,87,516,418,0,0,26,6,Sunday,Monsoon
2024-06-03,Chia Seeds,101,415,259,1,0,19,6,Monday,Monsoon
2024-06-04,Chia Seeds,77,338,292,0,0,23,6,Tuesday,Monsoon
2024-06-05,Chia Seeds,100,238,341,1,0,27,6,Wednesday,Monsoon
2024-06-06,Chia Seeds,83,155,299,0,0,35,6,Thursday,Monsoon
2024-06-07,Chia Seeds,76,683,331,0,0,37,6,Friday,Monsoon
2024-06-08,Chia Seeds,93,590,292,0,0,24,6,Saturday,Monsoon
2024-06-09,Chia Seeds,92,498,388,0,0,18,6,Sunday,Monsoon
2024-06-10,Chia Seeds,75,423,379,0,0,37,6,Monday,Monsoon
2024-06-11,Chia Seeds,79,344,337,0,0,21,6,Tuesday,Monsoon
2024-06-12,Chia Seeds,80,264,397,0,0,35,6,Wednesday,Monsoon
2024-06-13,Chia Seeds,75,189,273,0,0,31,6,Thursday,Monsoon
2024-06-14,Chia Seeds,104,792,344,1,0,30,6,Friday,Monsoon
2024-06-15,Chia Seeds,95,697,275,0,0,19,6,Saturday,Monsoon
2024-06-16,Chia Seeds,88,609,324,0,0,36,6,Sunday,Monsoon
2024-06-17,Chia Seeds,79,530,330,0,0,24,6,Monday,Monsoon
2024-06-18,Chia Seeds,85,445,380,0,0,37,6,Tuesday,Monsoon
2024-06-19,Chia Seeds,84,361,391,0,0,29,6,Wednesday,Monsoon
2024-06-20,Chia Seeds,84,277,409,0,0,36,6,Thursday,Monsoon
2024-06-21,Chia Seeds,84,193,355,0,0,19,6,Friday,Monsoon
2024-06-22,Chia Seeds,89,625,301,0,0,26,6,Saturday,Monsoon
2024-06-23,Chia Seeds,104,521,333,1,0,36,6,Sunday,Monsoon
2024-06-24,Chia Seeds,82,439,294,0,0,21,6,Monday,Monsoon
2024-06-25,Chia Seeds,80,359,395,0,0,29,6,Tuesday,Monsoon
2024-06-26,Chia Seeds,81,278,383,0,0,36,6,Wednesday,Monsoon
2024-06-27,Chia Seeds,81,197,265,0,0,18,6,Thursday,Monsoon
2024-06-28,Chia Seeds,95,793,414,1,0,34,6,Friday,Monsoon
2024-06-29,Chia Seeds,99,694,374,0,0,18,6,Saturday,Monsoon
2024-06-30,Chia Seeds,100,594,356,1,0,27,6,Sunday,Monsoon
2024-07-01,Chia Seeds,78,516,286,0,0,21,7,Monday,Monsoon
2024-07-02,Chia Seeds,76,440,337,0,0,19,7,Tuesday,Monsoon
2024-07-03,Chia Seeds,84,356,277,0,0,20,7,Wednesday,Monsoon
2024-07-04,Chia Seeds,108,248,314,1,0,27,7,Thursday,Monsoon
2024-07-05,Chia Seeds,77,171,318,0,0,26,7,Friday,Monsoon
2024-07-06,Chia Seeds,100,851,320,0,0,29,7,Saturday,Monsoon
2024-07-07,Chia Seeds,92,759,258,0,0,34,7,Sunday,Monsoon
2024-07-08,Chia Seeds,80,679,286,0,0,19,7,Monday,Monsoon
2024-07-09,Chia Seeds,84,595,263,0,0,21,7,Tuesday,Monsoon
2024-07-10,Chia Seeds,82,513,403,0,0,21,7,Wednesday,Monsoon
2024-07-11,Chia Seeds,78,435,300,0,0,25,7,Thursday,Monsoon
2024-07-12,Chia Seeds,79,356,278,0,0,35,7,Friday,Monsoon
2024-07-13,Chia Seeds,93,263,250,0,0,24,7,Saturday,Monsoon
2024-07-14,Chia Seeds,90,173,310,0,0,37,7,Sunday,Monsoon
2024-07-15,Chia Seeds,96,609,373,1,0,31,7,Monday,Monsoon
2024-07-16,Chia Seeds,84,525,333,0,0,18,7,Tuesday,Monsoon
2024-07-17,Chia Seeds,79,446,329,0,0,32,7,Wednesday,Monsoon
2024-07-18,Chia Seeds,81,365,358,0,0,28,7,Thursday,Monsoon
2024-07-19,Chia Seeds,76,289,390,0,0,31,7,Friday,Monsoon
2024-07-20,Chia Seeds,102,187,313,0,0,34,7,Saturday,Monsoon
2024-07-21,Chia Seeds,95,788,308,0,0,35,7,Sunday,Monsoon
2024-07-22,Chia Seeds,75,713,269,0,0,33,7,Monday,Monsoon
2024-07-23,Chia Seeds,79,634,378,0,0,21,7,Tuesday,Monsoon
2024-07-24,Chia Seeds,84,550,274,0,0,20,7,Wednesday,Monsoon
2024-07-25,Chia Seeds,81,469,283,0,0,28,7,Thursday,Monsoon
2024-07-26,Chia Seeds,80,389,319,0,0,35,7,Friday,Monsoon
2024-07-27,Chia Seeds,93,296,393,0,0,29,7,Saturday,Monsoon
2024-07-28,Chia Seeds,84,212,390,0,0,32,7,Sunday,Monsoon
2024-07-29,Chia Seeds,82,954,323,0,0,31,7,Monday,Monsoon
2024-07-30,Chia Seeds,80,874,372,0,0,28,7,Tuesday,Monsoon
2024-07-31,Chia Seeds,78,796,397,0,0,35,7,Wednesday,Monsoon
2024-08-01,Chia Seeds,84,712,347,0,0,26,8,Thursday,Monsoon
2024-08-02,Chia Seeds,84,628,317,0,0,23,8,Friday,Monsoon
2024-08-03,Chia Seeds,92,536,394,0,0,36,8,Saturday,Monsoon
2024-08-04,Chia Seeds,95,441,407,0,0,25,8,Sunday,Monsoon
2024-08-05,Chia Seeds,81,360,403,0,0,36,8,Monday,Monsoon
2024-08-06,Chia Seeds,104,256,272,1,0,32,8,Tuesday,Monsoon
2024-08-07,Chia Seeds,76,180,393,0,0,26,8,Wednesday,Monsoon
2024-08-08,Chia Seeds,97,897,280,1,0,19,8,Thursday,Monsoon
2024-08-09,Chia Seeds,76,821,345,0,0,25,8,Friday,Monsoon
2024-08-10,Chia Seeds,100,721,323,0,0,21,8,Saturday,Monsoon
2024-08-11,Chia Seeds,112,609,389,1,0,30,8,Sunday,Monsoon
2024-08-12,Chia Seeds,90,519,324,1,0,26,8,Monday,Monsoon
2024-08-13,Chia Seeds,91,428,263,1,0,19,8,Tuesday,Monsoon
2024-08-14,Chia Seeds,84,344,353,0,0,27,8,Wednesday,Monsoon
2024-08-15,Chia Seeds,96,248,268,1,0,25,8,Thursday,Monsoon
2024-08-16,Chia Seeds,77,171,335,0,0,34,8,Friday,Monsoon
2024-08-17,Chia Seeds,108,727,343,1,0,29,8,Saturday,Monsoon
2024-08-18,Chia Seeds,96,631,385,0,0,21,8,Sunday,Monsoon
2024-08-19,Chia Seeds,99,532,296,1,0,29,8,Monday,Monsoon
2024-08-20,Chia Seeds,101,431,333,1,0,21,8,Tuesday,Monsoon
2024-08-21,Chia Seeds,83,348,253,0,0,29,8,Wednesday,Monsoon
2024-08-22,Chia Seeds,84,264,351,0,0,27,8,Thursday,Monsoon
2024-08-23,Chia Seeds,84,180,268,0,0,36,8,Friday,Monsoon
2024-08-24,Chia Seeds,92,853,277,0,0,19,8,Saturday,Monsoon
2024-08-25,Chia Seeds,96,757,391,0,0,33,8,Sunday,Monsoon
2024-08-26,Chia Seeds,75,682,394,0,0,30,8,Monday,Monsoon
2024-08-27,Chia Seeds,76,606,292,0,0,25,8,Tuesday,Monsoon
2024-08-28,Chia Seeds,78,528,265,0,0,31,8,Wednesday,Monsoon
2024-08-29,Chia Seeds,79,449,312,0,0,28,8,Thursday,Monsoon
2024-08-30,Chia Seeds,80,369,282,0,0,29,8,Friday,Monsoon
2024-08-31,Chia Seeds,90,279,343,0,0,18,8,Saturday,Monsoon
2024-09-01,Chia Seeds,98,181,295,0,0,23,9,Sunday,Autumn
2024-09-02,Chia Seeds,83,685,324,0,0,37,9,Monday,Autumn
2024-09-03,Chia Seeds,76,609,399,0,0,37,9,Tuesday,Autumn
2024-09-04,Chia Seeds,83,526,295,0,0,26,9,Wednesday,Autumn
2024-09-05,Chia Seeds,97,429,304,1,0,25,9,Thursday,Autumn
2024-09-06,Chia Seeds,78,351,310,0,0,32,9,Friday,Autumn
2024-09-07,Chia Seeds,88,263,303,0,0,31,9,Saturday,Autumn
2024-09-08,Chia Seeds,94,169,331,0,0,20,9,Sunday,Autumn
2024-09-09,Chia Seeds,81,806,360,0,0,18,9,Monday,Autumn
2024-09-10,Chia Seeds,85,721,362,0,0,22,9,Tuesday,Autumn
2024-09-11,Chia Seeds,83,638,369,0,0,32,9,Wednesday,Autumn
2024-09-12,Chia Seeds,79,559,368,0,0,29,9,Thursday,Autumn
2024-09-13,Chia Seeds,79,480,380,0,0,26,9,Friday,Autumn
2024-09-14,Chia Seeds,101,379,379,0,0,33,9,Saturday,Autumn
2024-09-15,Chia Seeds,115,264,313,1,0,37,9,Sunday,Autumn
2024-09-16,Chia Seeds,78,186,395,0,0,36,9,Monday,Autumn
2024-09-17,Chia Seeds,82,810,304,0,0,30,9,Tuesday,Autumn
2024-09-18,Chia Seeds,78,732,410,0,0,21,9,Wednesday,Autumn
2024-09-19,Chia Seeds,83,649,259,0,0,21,9,Thursday,Autumn
2024-09-20,Chia Seeds,83,566,358,0,0,29,9,Friday,Autumn
2024-09-21,Chia Seeds,103,463,274,1,0,29,9,Saturday,Autumn
2024-09-22,Chia Seeds,95,368,375,0,0,35,9,Sunday,Autumn
2024-09-23,Chia Seeds,97,271,365,1,0,34,9,Monday,Autumn
2024-09-24,Chia Seeds,75,196,274,0,0,25,9,Tuesday,Autumn
2024-09-25,Chia Seeds,97,716,396,1,0,26,9,Wednesday,Autumn
2024-09-26,Chia Seeds,75,641,379,0,0,31,9,Thursday,Autumn
2024-09-27,Chia Seeds,84,557,338,0,0,33,9,Friday,Autumn
2024-09-28,Chia Seeds,99,458,360,0,0,32,9,Saturday,Autumn
2024-09-29,Chia Seeds,86,372,276,0,0,27,9,Sunday,Autumn
2024-09-30,Chia Seeds,75,297,321,0,0,21,9,Monday,Autumn
2024-10-01,Chia Seeds,115,182,342,0,1,18,10,Tuesday,Autumn
2024-10-02,Chia Seeds,96,688,362,0,1,34,10,Wednesday,Autumn
2024-10-03,Chia Seeds,108,580,373,0,1,36,10,Thursday,Autumn
2024-10-04,Chia Seeds,115,465,264,0,1,27,10,Friday,Autumn
2024-10-05,Chia Seeds,140,325,266,1,1,29,10,Saturday,Autumn
2024-10-06,Chia Seeds,132,193,319,1,1,25,10,Sunday,Autumn
2024-10-07,Chia Seeds,110,917,323,0,1,37,10,Monday,Autumn
2024-10-08,Chia Seeds,108,809,259,0,1,33,10,Tuesday,Autumn
2024-10-09,Chia Seeds,103,706,368,0,1,20,10,Wednesday,Autumn
2024-10-10,Chia Seeds,106,600,350,0,1,29,10,Thursday,Autumn
2024-10-11,Chia Seeds,102,498,355,0,1,30,10,Friday,Autumn
2024-10-12,Chia Seeds,121,377,410,0,1,33,10,Saturday,Autumn
2024-10-13,Chia Seeds,123,254,356,0,1,35,10,Sunday,Autumn
2024-10-14,Chia Seeds,123,918,279,1,1,24,10,Monday,Autumn
2024-10-15,Chia Seeds,134,784,280,1,1,24,10,Tuesday,Autumn
2024-10-16,Chia Seeds,103,681,284,0,1,18,10,Wednesday,Autumn
2024-10-17,Chia Seeds,115,566,345,1,1,23,10,Thursday,Autumn
2024-10-18,Chia Seeds,108,458,332,0,1,18,10,Friday,Autumn
2024-10-19,Chia Seeds,108,350,356,0,1,32,10,Saturday,Autumn
2024-10-20,Chia Seeds,115,235,415,0,1,35,10,Sunday,Autumn
2024-10-21,Chia Seeds,105,928,327,0,1,30,10,Monday,Autumn
2024-10-22,Chia Seeds,108,820,371,0,1,36,10,Tuesday,Autumn
2024-10-23,Chia Seeds,125,695,349,1,1,27,10,Wednesday,Autumn
2024-10-24,Chia Seeds,143,552,342,1,1,21,10,Thursday,Autumn
2024-10-25,Chia Seeds,104,448,360,0,1,19,10,Friday,Autumn
2024-10-26,Chia Seeds,132,316,348,0,1,35,10,Saturday,Autumn
2024-10-27,Chia Seeds,112,204,380,0,1,21,10,Sunday,Autumn
2024-10-28,Chia Seeds,108,934,287,0,1,35,10,Monday,Autumn
2024-10-29,Chia Seeds,116,818,351,0,1,31,10,Tuesday,Autumn
2024-10-30,Chia Seeds,131,687,280,1,1,37,10,Wednesday,Autumn
2024-10-31,Chia Seeds,107,580,272,0,1,33,10,Thursday,Autumn
2024-11-01,Chia Seeds,110,470,418,0,1,21,11,Friday,Autumn
2024-11-02,Chia Seeds,151,319,328,1,1,31,11,Saturday,Autumn
2024-11-03,Chia Seeds,118,201,295,0,1,35,11,Sunday,Autumn
2024-11-04,Chia Seeds,109,920,373,0,1,27,11,Monday,Autumn
2024-11-05,Chia Seeds,104,816,392,0,1,19,11,Tuesday,Autumn
2024-11-06,Chia Seeds,127,689,363,1,1,22,11,Wednesday,Autumn
2024-11-07,Chia Seeds,104,585,275,0,1,18,11,Thursday,Autumn
2024-11-08,Chia Seeds,118,467,299,1,1,31,11,Friday,Autumn
2024-11-09,Chia Seeds,116,351,413,0,1,32,11,Saturday,Autumn
2024-11-10,Chia Seeds,155,196,319,1,1,18,11,Sunday,Autumn
2024-11-11,Chia Seeds,105,765,280,0,1,22,11,Monday,Autumn
2024-11-12,Chia Seeds,115,650,318,0,1,21,11,Tuesday,Autumn
2024-11-13,Chia Seeds,103,547,297,0,1,27,11,Wednesday,Autumn
2024-11-14,Chia Seeds,109,438,314,0,1,32,11,Thursday,Autumn
2024-11-15,Chia Seeds,102,336,308,0,1,18,11,Friday,Autumn
2024-11-16,Chia Seeds,113,223,297,0,1,25,11,Saturday,Autumn
2024-11-17,Chia Seeds,119,884,383,0,1,18,11,Sunday,Autumn
2024-11-18,Chia Seeds,102,782,380,0,1,34,11,Monday,Autumn
2024-11-19,Chia Seeds,104,678,322,0,1,34,11,Tuesday,Autumn
2024-11-20,Chia Seeds,106,572,298,0,1,29,11,Wednesday,Autumn
2024-11-21,Chia Seeds,96,476,286,0,1,31,11,Thursday,Autumn
2024-11-22,Chia Seeds,112,364,397,0,1,23,11,Friday,Autumn
2024-11-23,Chia Seeds,123,241,337,0,1,26,11,Saturday,Autumn
2024-11-24,Chia Seeds,125,709,310,0,1,32,11,Sunday,Autumn
2024-11-25,Chia Seeds,112,597,261,0,1,31,11,Monday,Autumn
2024-11-26,Chia Seeds,103,494,310,0,1,31,11,Tuesday,Autumn
2024-11-27,Chia Seeds,105,389,301,0,1,28,11,Wednesday,Autumn
2024-11-28,Chia Seeds,113,276,303,0,1,34,11,Thursday,Autumn
2024-11-29,Chia Seeds,107,169,354,0,1,23,11,Friday,Autumn
2024-11-30,Chia Seeds,126,655,286,0,1,31,11,Saturday,Autumn
2024-12-01,Chia Seeds,89,566,403,0,0,21,12,Sunday,Winter
2024-12-02,Chia Seeds,75,491,403,0,0,18,12,Monday,Winter
2024-12-03,Chia Seeds,85,406,414,0,0,19,12,Tuesday,Winter
2024-12-04,Chia Seeds,80,326,334,0,0,26,12,Wednesday,Winter
2024-12-05,Chia Seeds,85,241,251,0,0,27,12,Thursday,Winter
2024-12-06,Chia Seeds,85,156,375,0,0,27,12,Friday,Winter
2024-12-07,Chia Seeds,98,698,407,0,0,37,12,Saturday,Winter
2024-12-08,Chia Seeds,87,611,303,0,0,25,12,Sunday,Winter
2024-12-09,Chia Seeds,81,530,251,0,0,35,12,Monday,Winter
2024-12-10,Chia Seeds,75,455,329,0,0,28,12,Tuesday,Winter
2024-12-11,Chia Seeds,81,374,377,0,0,33,12,Wednesday,Winter
2024-12-12,Chia Seeds,102,272,356,1,0,33,12,Thursday,Winter
2024-12-13,Chia Seeds,85,187,383,0,0,28,12,Friday,Winter
2024-12-14,Chia Seeds,83,626,344,0,0,29,12,Saturday,Winter
2024-12-15,Chia Seeds,92,534,308,0,0,21,12,Sunday,Winter
2024-12-16,Chia Seeds,82,452,306,0,0,34,12,Monday,Winter
2024-12-17,Chia Seeds,78,374,304,0,0,30,12,Tuesday,Winter
2024-12-18,Chia Seeds,79,295,270,0,0,37,12,Wednesday,Winter
2024-12-19,Chia Seeds,78,217,316,0,0,34,12,Thursday,Winter
2024-12-20,Chia Seeds,84,957,313,0,0,25,12,Friday,Winter
2024-12-21,Chia Seeds,90,867,365,0,0,36,12,Saturday,Winter
2024-12-22,Chia Seeds,87,780,357,0,0,20,12,Sunday,Winter
2024-12-23,Chia Seeds,84,696,272,0,0,35,12,Monday,Winter
2024-12-24,Chia Seeds,79,617,308,0,0,29,12,Tuesday,Winter
2024-12-25,Chia Seeds,93,524,278,1,0,18,12,Wednesday,Winter
2024-12-26,Chia Seeds,84,440,339,0,0,21,12,Thursday,Winter
2024-12-27,Chia Seeds,76,364,410,0,0,33,12,Friday,Winter
2024-12-28,Chia Seeds,111,253,270,1,0,22,12,Saturday,Winter
2024-12-29,Chia Seeds,110,671,287,1,0,28,12,Sunday,Winter
2024-12-30,Chia Seeds,100,571,310,1,0,36,12,Monday,Winter
2024-12-31,Chia Seeds,92,479,372,1,0,31,12,Tuesday,Winter
2025-01-01,Chia Seeds,92,387,389,1,0,36,1,Wednesday,Winter
2025-01-02,Chia Seeds,75,312,410,0,0,22,1,Thursday,Winter
2025-01-03,Chia Seeds,83,229,361,0,0,31,1,Friday,Winter
2025-01-04,Chia Seeds,92,713,323,0,0,26,1,Saturday,Winter
2025-01-05,Chia Seeds,88,625,411,0,0,34,1,Sunday,Winter
2025-01-06,Chia Seeds,81,544,358,0,0,30,1,Monday,Winter
2025-01-07,Chia Seeds,75,469,318,0,0,20,1,Tuesday,Winter
2025-01-08,Chia Seeds,100,369,400,1,0,35,1,Wednesday,Winter
2025-01-09,Chia Seeds,79,290,256,0,0,18,1,Thursday,Winter
2025-01-10,Chia Seeds,105,185,381,1,0,19,1,Friday,Winter
2025-01-11,Chia Seeds,91,715,287,0,0,19,1,Saturday,Winter
2025-01-12,Chia Seeds,98,617,303,0,0,18,1,Sunday,Winter
2025-01-13,Chia Seeds,94,523,376,1,0,35,1,Monday,Winter
2025-01-14,Chia Seeds,99,424,261,1,0,18,1,Tuesday,Winter
2025-01-15,Chia Seeds,77,347,364,0,0,26,1,Wednesday,Winter
2025-01-16,Chia Seeds,82,265,327,0,0,20,1,Thursday,Winter
2025-01-17,Chia Seeds,76,189,401,0,0,26,1,Friday,Winter
2025-01-18,Chia Seeds,88,803,396,0,0,32,1,Saturday,Winter
2025-01-19,Chia Seeds,105,698,377,1,0,37,1,Sunday,Winter
2025-01-20,Chia Seeds,99,599,274,1,0,18,1,Monday,Winter
2025-01-21,Chia Seeds,78,521,319,0,0,34,1,Tuesday,Winter
2025-01-22,Chia Seeds,80,441,343,0,0,37,1,Wednesday,Winter
2025-01-23,Chia Seeds,77,364,331,0,0,21,1,Thursday,Winter
2025-01-24,Chia Seeds,91,273,370,1,0,18,1,Friday,Winter
2025-01-25,Chia Seeds,95,178,359,0,0,20,1,Saturday,Winter
2025-01-26,Chia Seeds,87,601,280,0,0,29,1,Sunday,Winter
2025-01-27,Chia Seeds,100,501,335,1,0,19,1,Monday,Winter
2025-01-28,Chia Seeds,78,423,263,0,0,18,1,Tuesday,Winter
2025-01-29,Chia Seeds,78,345,341,0,0,28,1,Wednesday,Winter
2025-01-30,Chia Seeds,90,255,268,1,0,26,1,Thursday,Winter
2025-01-31,Chia Seeds,85,170,266,0,0,29,1,Friday,Winter
2025-02-01,Chia Seeds,92,578,374,0,0,18,2,Saturday,Winter
2025-02-02,Chia Seeds,114,464,329,1,0,35,2,Sunday,Winter
2025-02-03,Chia Seeds,89,375,385,1,0,20,2,Monday,Winter
2025-02-04,Chia Seeds,84,291,318,0,0,25,2,Tuesday,Winter
2025-02-05,Chia Seeds,76,215,366,0,0,18,2,Wednesday,Winter
2025-02-06,Chia Seeds,107,645,265,1,0,33,2,Thursday,Winter
2025-02-07,Chia Seeds,101,544,312,1,0,33,2,Friday,Winter
2025-02-08,Chia Seeds,118,426,393,1,0,37,2,Saturday,Winter
2025-02-09,Chia Seeds,113,313,262,1,0,25,2,Sunday,Winter
2025-02-10,Chia Seeds,83,230,252,0,0,20,2,Monday,Winter
2025-02-11,Chia Seeds,80,150,299,0,0,29,2,Tuesday,Winter
2025-02-12,Chia Seeds,76,920,278,0,0,24,2,Wednesday,Winter
2025-02-13,Chia Seeds,75,845,305,0,0,19,2,Thursday,Winter
2025-02-14,Chia Seeds,93,752,272,1,0,24,2,Friday,Winter
2025-02-15,Chia Seeds,90,662,404,0,0,27,2,Saturday,Winter
2025-02-16,Chia Seeds,112,550,377,1,0,22,2,Sunday,Winter
2025-02-17,Chia Seeds,75,475,367,0,0,21,2,Monday,Winter
2025-02-18,Chia Seeds,78,397,251,0,0,35,2,Tuesday,Winter
2025-02-19,Chia Seeds,80,317,326,0,0,25,2,Wednesday,Winter
2025-02-20,Chia Seeds,75,242,261,0,0,21,2,Thursday,Winter
2025-02-21,Chia Seeds,83,159,372,0,0,24,2,Friday,Winter
2025-02-22,Chia Seeds,93,595,318,0,0,34,2,Saturday,Winter
2025-02-23,Chia Seeds,93,502,315,0,0,27,2,Sunday,Winter
2025-02-24,Chia Seeds,106,396,369,1,0,21,2,Monday,Winter
2025-02-25,Chia Seeds,75,321,406,0,0,22,2,Tuesday,Winter
2025-02-26,Chia Seeds,81,240,380,0,0,20,2,Wednesday,Winter
2025-02-27,Chia Seeds,77,163,264,0,0,25,2,Thursday,Winter
2025-02-28,Chia Seeds,81,897,331,0,0,28,2,Friday,Winter
2025-03-01,Chia Seeds,115,782,396,0,0,20,3,Saturday,Summer
2025-03-02,Chia Seeds,104,678,364,0,0,30,3,Sunday,Summer
2025-03-03,Chia Seeds,88,590,333,0,0,30,3,Monday,Summer
2025-03-04,Chia Seeds,114,476,332,1,0,32,3,Tuesday,Summer
2025-03-05,Chia Seeds,95,381,302,0,0,30,3,Wednesday,Summer
2025-03-06,Chia Seeds,99,282,361,0,0,22,3,Thursday,Summer
2025-03-07,Chia Seeds,99,183,358,0,0,30,3,Friday,Summer
2025-03-08,Chia Seeds,97,625,289,0,0,33,3,Saturday,Summer
2025-03-09,Chia Seeds,104,521,356,0,0,25,3,Sunday,Summer
2025-03-10,Chia Seeds,100,421,339,0,0,19,3,Monday,Summer
2025-03-11,Chia Seeds,94,327,339,0,0,36,3,Tuesday,Summer
2025-03-12,Chia Seeds,96,231,305,0,0,36,3,Wednesday,Summer
2025-03-13,Chia Seeds,94,825,274,0,0,37,3,Thursday,Summer
2025-03-14,Chia Seeds,88,737,325,0,0,26,3,Friday,Summer
2025-03-15,Chia Seeds,101,636,419,0,0,31,3,Saturday,Summer
2025-03-16,Chia Seeds,117,519,365,1,0,33,3,Sunday,Summer
2025-03-17,Chia Seeds,98,421,292,0,0,24,3,Monday,Summer
2025-03-18,Chia Seeds,96,325,262,0,0,32,3,Tuesday,Summer
2025-03-19,Chia Seeds,95,230,314,0,0,33,3,Wednesday,Summer
2025-03-20,Chia Seeds,114,778,350,1,0,24,3,Thursday,Summer
2025-03-21,Chia Seeds,95,683,321,0,0,21,3,Friday,Summer
2025-03-22,Chia Seeds,114,569,400,0,0,36,3,Saturday,Summer
2025-03-23,Chia Seeds,102,467,372,0,0,36,3,Sunday,Summer
2025-03-24,Chia Seeds,88,379,252,0,0,37,3,Monday,Summer
2025-03-25,Chia Seeds,95,284,306,0,0,29,3,Tuesday,Summer
